movie,sentence,score
더 퍼스트 슬램덩크,그냥 시작하자마자 가슴아 뜨거워지고소름이돋으며울컥한다ㅇㅈ?,10
더 퍼스트 슬램덩크,아부지들만 이런 재밌는 걸 보고 계셨어?,10
더 퍼스트 슬램덩크,영화 보다가 나도 모르게 눈물이 흘렀다,10
더 퍼스트 슬램덩크,그냥 그랬음,6
더 퍼스트 슬램덩크,제 인생은 슬램덩크를 보기 전과 후로 나뉩니다...,10
더 퍼스트 슬램덩크,슬램덩크의 엄청난 팬인데 연출이 원작을 초월했네요정말 감동적이었습니다,10
더 퍼스트 슬램덩크,너무 재미있어요!!!,10
더 퍼스트 슬램덩크,가슴이 뜨거워지는 작품,8
더 퍼스트 슬램덩크,인생만화 ~~~너무 방가운마음으로 첫장면이 너무 뜨겁네요!!^^,10
더 퍼스트 슬램덩크,이야기는 산왕전을 다루고 있지만 사실상 송태섭의 이야기를 하고 싶은 영화다. 거의 대부분의 시간을 송태섭의 과거이야기로 채워진다. 잠깐씩 나오는 산왕과의 경기는 매우 간결하고 리얼며 감동적이다.,6
더 퍼스트 슬램덩크,보는 내내 감탄.. 명작은 명작..,10
더 퍼스트 슬램덩크,원작을 전혀 모르는데도 진짜 너무 재밋음...,9
더 퍼스트 슬램덩크,슬램덩크 캐릭터 이름만 알고 가서 봤습니다. 제발 그냥 보세요....망설이지 말고.... ,10
더 퍼스트 슬램덩크,쵝오다 명작은 명작 마스터피스는 마스터피스,10
더 퍼스트 슬램덩크,송태섭이 마지막에 어머니 잎에서 드리블하면서 ost나올때 울뻔 했어요 ㅠㅠ ,10
더 퍼스트 슬램덩크,"30,40 운운하지 마라....세대를 초월할 명작",10
더 퍼스트 슬램덩크,"인생 처음으로 10점을 줍니다.. 매순간이 명장면이고.. 마지막 클라이맥스땐 관객 모두가 약속이라도 한 듯, 숨을 멎은 채 보게 되네요.. 정말 뜻깊은 경험을 선사한 최고의 작품이라고 감히 말합니다..",10
더 퍼스트 슬램덩크,"송태섭 위주의 서사 연출은 좋았으나 나머지 등장인물, 특히 강백호가 분위기를 띄우기 위해 하는 행동을 할 때 연출이 너무 심심했고, 만화에서 보던 명대사가 안 나와서 조금 아쉬웠다. 그래도 후반부에는 몰입해서 숨 참고 봄 ㅋㅋ 꿀잼",7
더 퍼스트 슬램덩크,더할 나위 없는 명장이다.,10
더 퍼스트 슬램덩크,팬들을 위한 존중과 배려가 돋보이는 영화이노우에 다케히코가 리얼이후 현실적인 묘사들을 위주로 전개하는 편으로 바뀌었지만 그는 슬램덩크의 팬들이 무엇을 좋아하는지 잊지않았다.십년넘게 뜯어먹던 음식에 새로운 맛을 발견한 느낌,10
더 퍼스트 슬램덩크,진짜 ㅈ나 미쳤다ㅏㅏㅏㅏ,10
더 퍼스트 슬램덩크,중간에 회상씬이 많기는한데 만화다 보고가면 이해할수있어요 애니메이션인데 인물감정이 잘살아있고 움직임도 잘표현했어요,9
더 퍼스트 슬램덩크,청춘이라 가능했던 말도 안되는 일들.,10
더 퍼스트 슬램덩크,매우 매우 감동적인...나의 젊은시절이 그리워,10
더 퍼스트 슬램덩크,간만에 최고의 영화를 보았습니다,10
더 퍼스트 슬램덩크,사람들이 보는 데는 다 이유가 있음. 농구의 시작은 가드의 손에서 시작하니 더 퍼스트는 송태섭 주인공이 맞는 듯. 잘 만든 영화입니다. 후회없는 명작 중 하나,10
더 퍼스트 슬램덩크,진짜 최고입니다~ㅠㅠ,10
더 퍼스트 슬램덩크,대박 대박 대박 대박 초초초초대박,10
더 퍼스트 슬램덩크,더할 나위 없이 딱 좋았습니다!! ,10
더 퍼스트 슬램덩크,한번은 무조건 봐야됩니다!,10
더 퍼스트 슬램덩크,이거 진짜 재밌고 감동이에요 꼭 보세요 !,9
더 퍼스트 슬램덩크,그냥 내 어린시절 농구를 하게 끔 만든 만화,10
더 퍼스트 슬램덩크,요즘 영화중에 가장 재밌게 봤어요,10
더 퍼스트 슬램덩크,농구 좋아하세요? 영감님의 영광의 시대는 언제였죠? 왼손은 거들 뿐!,10
더 퍼스트 슬램덩크,인생띵작임! 최고! 추천합니다.,10
더 퍼스트 슬램덩크,양옆 앞뒤 모두 훌쩍거리느라 난리도 아녔다 감동 ㅠ,8
더 퍼스트 슬램덩크,원작 안보고 영화보면 그냥 농구 애니.감동도 딱히 없음 농구 좋아하면 볼만 할 수도,8
더 퍼스트 슬램덩크,평점 1도 아까움! 만화의 감동이 하나도 느껴지지않음! 평점이 9점 이상인 것이 의아함!,2
더 퍼스트 슬램덩크,더 퍼스트 슬램덩크 재미있어요,10
더 퍼스트 슬램덩크,만화책 다시 정주행-가슴 뭉클하고 웅장함이 교차함,10
더 퍼스트 슬램덩크,말이 필요 없는 명작,10
더 퍼스트 슬램덩크,두번 다시 없을 정말 미친 대명작이다.,10
더 퍼스트 슬램덩크,다시 보니 반가운 친구들,10
더 퍼스트 슬램덩크,"더빙 자막 둘 다 봤는데 시간 되시면 둘 다 보셔도 좋을 듯 합니다 더빙은 더빙대로 더 좋은 부분도 있었고 자막도 마찬가지인데 둘 다 느낌이 달라서 뭐가 더 좋다라고 말하기 어렵네요강백호의 엉뚱함, 웃긴 포인트는 확실히 자막판이 더 웃겼고 나머지는 더빙도 좋았습니다두번째에 더 전율이 돋았네요.. 한번 더 보고 싶을 정도ㅋㅋ아무튼 정말 재밌었습니다 참고로 저는 슬램덩크를 본 적없고 배경지식만 약간 아는 정도로 보러 갔는데 그래도 재밌었습니다 아예 모르고 가기보단 강백호 서태웅 정대만 송태섭 채치수의 관계성 정도만 알고가도 충분히 이해되고 재밌을듯 싶어요 ",10
더 퍼스트 슬램덩크,그냥 눈물이 났다 다들 그자리 그때 모습이여서...,10
더 퍼스트 슬램덩크,"처음 북산5명이 스케치속에서 움직일때부터 눈물났다...내 학창시절, 내 청춘, 내 삶이 그 5명 안에 있었다.. 다시 와줘서 고마워 ",10
더 퍼스트 슬램덩크,책으로 10번도 넘게 본 만화인데 보는내내 눈물이 났습니다. 날 울린건 농구..송태섭..북산..송태섭 만큼 자란 내 아들..?추억이네요,10
더 퍼스트 슬램덩크,2시간 순삭..미쳤다 진짜,10
더 퍼스트 슬램덩크,처음 일러스트와 ost 나올때 전율마지막 숨소리도 안들리던 극장안 너무 감동적 이였습니다,10
더 퍼스트 슬램덩크,그때의 추억…. 그거 하나로 충분하다…,10
더 퍼스트 슬램덩크,"레전드 그 자체, 몇번을 다시 보고 싶은 슬램덩크",10
더 퍼스트 슬램덩크,최고다 깔래야 깔게 없다,10
더 퍼스트 슬램덩크,그냥 너무 잘만들었고 내가 원작을 보지않았는데도 이해하기 쉬웠다,10
더 퍼스트 슬램덩크,내 가슴을 다시 뜨거워지게 만들었어.작가님 정말 고맙습니다 ㅠ,10
더 퍼스트 슬램덩크,전 정우성 대사가 더 감동이었습니다,10
더 퍼스트 슬램덩크,나는 어느덧 아저씨가 됐는데 그들은 아직 너무나 멋진 청춘이었다,10
더 퍼스트 슬램덩크,"두렵고, 아파도 강한 척 할 수 밖에 없던 남자들. ",10
더 퍼스트 슬램덩크,1시간보다가 졸려서 나왔음 ㅠㅠ돈이 아깝당~,2
더 퍼스트 슬램덩크,기존 작 스토리에 없던 송태섭 과거 이야기와 상왕전 경기를 드라마틱하게 엮어놔서 좋았습니다.슬램덩크 1도 모르던 초딩 아들놈은 끝나고 감동해서 자리를 못뜨고 연신 대박을 중얼거림,10
더 퍼스트 슬램덩크,빡세게 일하고 퇴근길에 영화를 봤습니다영화 보는 내내 미소가 끊이지 않더라고요  ..ㅋㅋ찐팬이면 감동 200% 일겁니다~~~^^,10
더 퍼스트 슬램덩크,"우리가 왜 슬램덩크에 미쳤었는지, 다시 한번 깨닫게 해주는 명작 중의 명작",10
더 퍼스트 슬램덩크,이건 진짜 미쳐따리 ㅠㅠ,10
더 퍼스트 슬램덩크,평생 소장각. 내 기억속에도 가슴속에도,10
더 퍼스트 슬램덩크,평점 이런거 모르고 내 의지로만 영화를 보고 혼자만 생각했다. 슬램덩크를 본 후 주의 사람들에게 추천을 하는 나를 보았다. 80년대 생이라면 강추~ 조중고를 슬램덩크와 함께 보냈다,10
더 퍼스트 슬램덩크,슬램덩크를 처음 읽은 중학생땐 나보다 형들이였는데 이젠 나보다 동생이네...처음으로 100만이 넘길 바라는 영화가 나왔다...,10
더 퍼스트 슬램덩크,슬램덩크를 아는 사람도 모르는 사람도 산왕전은 꼭 봐야한다. 내 심장이 다시 뛰었다.,10
더 퍼스트 슬램덩크,"어쩜 애니메이션 감독도 이렇게 잘하시다뇨… 너무너무너무 재밌었어요. 그 때 그 그림체가 3d모션위로 너무나 잘 표현이 돼서 놀랬고, 스토리 전개도 어쩜 이리도 잘 구성하셨는지요. 너무나 놀랍고 반갑고 멋집니다! 최고에요!",10
더 퍼스트 슬램덩크,마지막 경기장면은 정말 감동 그 잡채...,10
더 퍼스트 슬램덩크,막판 10분은 호흡곤란 왓셔요...,10
더 퍼스트 슬램덩크,Ost... 참고참다 터트리는.. 내가 아늨 산왕전을 너무 잘 표현했다ㅠㅠㅠ,10
더 퍼스트 슬램덩크,한마디로 평할수 있음 지렸다,10
더 퍼스트 슬램덩크,영화관에서 3번 봤다. 3번봐도 재미있음,10
더 퍼스트 슬램덩크,와!! 진짜 최고입니다..자막판 보고 왔는데 더빙판두 보러가려구 합니다,10
더 퍼스트 슬램덩크,감동적인서사와 송태섭만의 스토리가너무 좋았음  어렸을적 추억의 슬램덩크에진한 감동이 최고였음,10
더 퍼스트 슬램덩크,실제 농구경기를 직관하는 느낌을 받았습니다. 애니메이션을 초월한 영화 강추합니다.,10
더 퍼스트 슬램덩크,하...정말 시작부터 끝날때까지 눈물줄줄....눈이팅팅부었다...머때문인지 자꾸눈물이났다... ,10
더 퍼스트 슬램덩크,아..  조용히 10점 누릅니다.,10
더 퍼스트 슬램덩크,더빙이 더 좋았음. 재관람시 더 재미있었음.,7
더 퍼스트 슬램덩크,"만화책을 3D로 완벽하게 구현한, 내 기억속의 명장면이 그대로 영화관 스크린에 펼쳐지고 있어서 놀라움을 금치 못했던, 너무나 완벽했던 인생 애니메이션 극장판 원작의 감동을 살린 최고의 애니메이션",10
더 퍼스트 슬램덩크,말로 설명할수없다만화책을 보고 가슴 떨림을 기억한다면 꼭보라,10
더 퍼스트 슬램덩크,이거보고 다시 정주행함 ㅜㅜ 다음 극장판 북산vs해남 만들어주세요ㅜㅜ,10
더 퍼스트 슬램덩크,"이미 만화책에 나온 내용이 반복해서 나온 게 대부분이고 주인공이 바껴서 농구를 하게 된 계기(?), 다른 등장인물의 비하인드 스토리 조금 소개하는 정도이지 새로운 게 별로 없음.음향, 노래도 연결이 매끄럽지 못함. 비슷하게 반복되는 부분도 몇 군데 있고.만화로 다시 감동을 느끼는 게 나음.",4
더 퍼스트 슬램덩크,다시 그 때로 돌아가고 싶을 때,9
더 퍼스트 슬램덩크,&amp;#39;슬램덩크&amp;#39; 라는 작품 이름만 알아도 즐겁게 볼 수 있음. 관람 후 갑자기 농구하러 가겠다는 사람들 속출... 굉장히 즐겁고 감동적이었어요. 태섭아... ,10
더 퍼스트 슬램덩크,이게 그렇게 재밌다고?,10
더 퍼스트 슬램덩크,연출을 정말 잘했어요. 속도감과 사운드의 조절을 통한 긴장감의 극대화.. 가슴이 두근두근하며 보았습니다,9
더 퍼스트 슬램덩크,찬란한 학창시절의 꿈이여....ㅠㅠ,10
더 퍼스트 슬램덩크,다시 만난 첫 사랑,10
더 퍼스트 슬램덩크,어차피 아는 내용여러번 읽었던 내용그냥.. 기분이다 하고 갔는데오~~ 사운드로 몰입감 장난 아니였네요,10
더 퍼스트 슬램덩크,북산 첫등장 장면과 소리없이 처리되는 마지막장면은 잊을 수가 없겠네요.. 너무 좋았습니다.,10
더 퍼스트 슬램덩크,강백호 하드캐리. 감동적 스토리. 최근 본 영화 중 가장 재밌었음,10
더 퍼스트 슬램덩크,"태어나서 처음으로 일본 애니메이션을 영화관에서 본 첫 영화인 슬램덩크 입니다. 어릴적 추억이 떠 오르고, 입체감이 있는 영상의 질과 집중이 되는 이야기가 너무나 재밌게 봤습니다.",10
더 퍼스트 슬램덩크,한때는 내 또레였는데... 간만에 추억 여행 좋았습니다.,10
더 퍼스트 슬램덩크,만화책의 감동보다는 못하지만 오랜만에 다시 봐서 좋았음,8
더 퍼스트 슬램덩크,추억의 슬램덩크,8
더 퍼스트 슬램덩크,"슬램덩크 만화, 애니메이션을 안 봐도 재밌게 볼 수 있었다. 하지만, 중간 중간 경기를 끊어가는 연출이 조금은 아쉬웠다.",9
더 퍼스트 슬램덩크,넘버원가드. 40대에 다시 만나서 정말 반가웠다.,10
더 퍼스트 슬램덩크,"배경지식 하나도 없이 가서 진짜 감동적으로 잘 봤어요. 최근 본 모든 영화 중에 탑으로 꼽을 정도로 스토리나 작화, ost까지 빠지는 거 하나 없는 너무 좋은 영화였습니다..",10
더 퍼스트 슬램덩크,감동의 눈물 송태섭 최고다. 백호는 더 최고.,10
더 퍼스트 슬램덩크,먼가 긴장감있게 끝까지 몰아부치는 맛은 없음 . 스토리는 끊기는데 먼가 화면 자체는 매력이 있음,7
더 퍼스트 슬램덩크,매우 재밌었음 다회차 관람가능!!,10
더 퍼스트 슬램덩크,산왕전에서 명대사 명장면 정말 소름돋았습니다ㅜㅜ 송태섭이라는 인물에대해도 자세히 알게되었고 별점 5점도 적네요 다음 극장판 제발 개봉해주시길...ㅜㅜ,10
더 퍼스트 슬램덩크,관람하기 전 이미 다 알고 있는 내용이라 어떤 감동을 줄수 있을지 살짝의 의구심을 품었으나 처음 오키나와 풍경이 나올때 내 판단은 완전히 틀렸구나 생각했다. 만화로 수백번 봤던 내용이 영화로 이렇게 새롭게 구현되다니 관람하면서 결말을 알고 있음에도 또다시 감동을 받았다. 부디 이 극장판이 처음이자 마지막이 아닌 시리즈물로 이어나갈수 있기를 바란다.,10
더 퍼스트 슬램덩크,슬램덩크 유일한 옥의티는 소연이  원작보다 못 생기게 나왔을 뿐 소연이를 왜 그렇게 그렸을까? ,10
더 퍼스트 슬램덩크,아 내가 평점을 줄려고 로긴을 하다니 ....  감동이 정말 철철 밀려옵니다.  연출 스토리 영상미 OST 까지 완벽하네요  정말 만화책에서 보던 장면 하나 하나가  살아 움직이니 생동감이 넘처나는군요  꼭 보세요 두번보세요!!,10
더 퍼스트 슬램덩크,송태섭 과거사 신파가 몰입감 저해하더라구요감동이요? 공감 안됐어요일본애니 광팬인데 좀의외로 별로였어요 개인의견입니다. 귀멸의칼날 극장판과 비교 안됩니다저라면 강백호를 메인으로 끌고갔을겁니다감동과 몰입감 잘모르겠네요 마지막 1분의 백미가 그나마 위안이라지만 그것도 드래곤볼 프리저와의 전투 오공의 초사이어인 각성만큼 인상적이진 않았어요열에 한명정도는 제 의견을 이해하실분 계실수도^^대형화면으로 관람했음에도 채워지지않는 공허감즐감하세요 제사감이니 오해없으시길,7
